2
127 127
7 4 -0.0288564
7 5 0.113832
7 6 0.0420414
7 7 0.108996
7 8 0.0124209
7 9 -0.0502466
7 10 0.123623
7 11 -0.0211391
7 12 -0.050909
7 13 -0.0375319
7 14 0.100226
7 15 0.0546087
7 16 -0.00212774
7 17 0.0613685
7 18 0.061787
7 19 0.121473
7 20 0.0193898
7 21 -0.0557828
7 22 7.66452e-05
7 23 -0.00533089
7 24 0.0713161
7 25 -0.0563028
7 26 0.181318
7 27 -0.0566159
7 28 -0.0644623
7 29 -0.0765403
7 30 0.111604
7 31 -0.0868348
7 32 -0.0133887
7 33 -0.0475866
7 34 -0.0899434
7 35 -0.0975296
7 36 0.0363796
7 37 -0.106676
7 38 0.0955867
7 39 0.121518
7 40 -0.100791
7 41 -0.0888433
7 42 0.0841417
7 43 0.00313373
7 44 -0.0703442
7 45 0.11538
7 46 -0.0228752
7 47 0.0957745
7 48 0.0553959
7 49 -0.113263
7 50 -0.0276647
7 51 0.0589012
7 52 0.0341728
7 53 -0.0664741
7 54 0.11763
7 55 -0.09276
7 56 0.00492866
7 57 0.119014
7 58 -0.0517438
7 59 -0.16578
7 60 0.0244998
7 61 0.0170124
7 62 0.0428689
7 63 0.0111389
7 64 -0.133682
7 65 -0.00240922
7 66 -0.0176623
7 67 0.0758955
7 68 -0.0572769
7 69 -0.0604306
7 70 0.0595682
7 71 0.0553434
7 72 0.0306041
7 73 0.0684457
7 74 -0.06999
7 75 0.0938909
7 76 0.0344527
7 77 -0.12871
7 78 0.11748
7 79 -0.0271474
7 80 0.102525
7 81 -0.00480273
7 82 0.0525257
7 83 0.085394
7 84 -0.0582869
7 85 -0.0610621
7 86 0.0787836
7 87 0.0310548
7 88 -0.0535404
7 89 -0.100771
7 90 -0.0460113
7 91 -0.138516
7 92 0.000495196
7 93 0.0459511
7 94 0.0573347
7 95 -0.127723
7 96 0.0995445
7 97 0.116406
7 98 -0.106056
7 99 0.146666
7 100 -0.00387243
7 101 -0.131237
7 102 0.125488
7 103 -0.00212701
7 104 0.0831984
7 105 -0.0794893
7 106 -0.0447207
7 107 -0.050284
7 108 -0.0706099
7 109 0.107368
7 110 0.0658354
7 111 -0.105696
7 112 0.0942207
7 113 0.0643829
7 114 0.0121089
7 115 0.0595679
7 116 0.0242595
7 117 -0.0763564
7 118 -0.119628
7 119 0.0317941
7 120 0.00616573
7 121 -0.0895376
7 122 -0.0679773
7 123 0.155515
7 124 -0.000708829
7 125 0.0595492
7 126 0.0526107
8 0 -0.05989
8 1 0.0282387
8 2 0.00845104
8 3 0.0366567
8 4 0.0886724
8 5 -0.0825634
8 6 -0.0432858
8 7 0.0963964
8 8 -0.0655513
8 9 0.0800952
8 10 -0.0400574
8 11 -0.0441697
8 12 0.0395589
8 13 0.0672201
8 14 -0.0321753
8 15 0.0295317
8 16 -0.0613389
8 17 0.0775646
8 18 0.0276281
8 19 -0.054303
8 20 -0.0700093
8 21 -0.0461064
8 22 0.0896548
8 23 0.0275664
8 24 -0.0918479
8 25 -0.0871985
8 26 0.0540881
8 27 0.0582056
8 28 0.0617958
8 29 0.00123694
8 30 -0.0107879
8 31 0.087027
8 32 0.0619653
8 33 0.0507037
8 34 -0.0225767
8 35 -0.0469995
8 36 0.0787067
8 37 0.0234438
8 38 0.0203612
8 39 0.0109128
8 40 0.0106936
8 41 -0.0729186
8 42 0.057257
8 43 -0.0818035
8 44 -0.0717155
8 45 0.0775069
8 46 0.0579472
8 47 -0.0810237
8 48 0.035055
8 49 -0.0305316
8 50 0.0551532
8 51 -0.0404523
8 52 -0.0821612
8 53 -0.0825268
8 54 -0.027158
8 55 -0.0438471
8 56 0.0611964
8 57 -0.0717292
8 58 0.047601
8 59 0.0301903
8 60 0.00815259
8 61 0.0205096
8 62 -0.0943444
8 63 -0.0461126
8 64 -0.0136893
8 65 -0.0763109
8 66 0.0421147
8 67 0.0212695
8 68 0.0758249
8 69 -0.0102662
8 70 0.0564565
8 71 0.0641966
8 72 -0.0481085
8 73 0.0412132
8 74 0.0704329
8 75 -0.0347229
8 76 0.012414
8 77 0.0421098
8 78 -0.0607994
8 79 -0.0557291
8 80 -0.0387958
8 81 -0.0405569
8 82 -0.0396084
8 83 -0.0979281
8 84 -0.0780413
8 85 -0.0407612
8 86 -0.0726938
8 87 0.0357686
8 88 -0.0373752
8 89 0.0352398
8 90 0.0754585
8 91 0.0311388
8 92 -0.0499543
8 93 0.0182243
8 94 0.0954006
8 95 -0.00276158
8 96 -0.0139581
8 97 0.00623516
8 98 -0.00565677
8 99 -0.0733915
8 100 -0.0916325
8 101 -0.0677125
8 102 -0.0441084
8 103 0.0694982
8 104 0.0559868
8 105 -0.0296219
8 106 -0.0552174
8 107 -0.0387696
8 108 -5.75201e-05
8 109 0.0332595
8 110 -0.0079737
8 111 -0.0140162
8 112 0.0304294
8 113 0.0261495
8 114 0.0949476
8 115 -0.015651
8 116 -0.0458541
8 117 -0.0695864
8 118 0.0620683
8 119 -0.0188688
8 120 0.0717649
8 121 -0.0479305
8 122 0.0319053
8 123 0.0317236
8 124 -0.0218314
8 125 0.0790559
8 126 0.0930955
9 0 0.032615
9 1 -0.151592
9 2 0.109534
9 3 -0.0303109
9 4 0.0224691
9 5 0.0966227
9 6 0.0135786
9 7 -0.198015
9 8 0.0517322
9 9 0.0147909
9 10 -0.00957345
9 11 0.163802
9 12 -0.00730743
9 13 -0.0458374
9 14 0.0417127
9 15 -0.0722511
9 16 0.167845
9 17 -0.0531698
9 18 0.124196
9 19 0.0177076
9 20 0.0118153
9 21 0.0964384
9 22 0.105587
9 23 -0.0643035
9 24 0.0418343
9 25 -0.0177179
9 26 0.00921381
9 27 0.00529189
9 28 -0.1231
9 29 0.0911384
9 30 0.140746
9 31 -0.0969912
9 32 -0.0266651
9 33 -0.126272
9 34 -0.0752524
9 35 -0.105098
9 36 -0.07255
9 37 -0.042761
9 38 -0.0720961
9 39 0.11786
9 40 -0.0952682
9 41 0.046555
9 42 0.00328042
9 43 0.118245
9 44 0.0607819
9 45 0.15327
9 46 -0.0918094
9 47 0.0752658
9 48 0.0578082
9 49 -0.0386292
9 50 0.0329052
9 51 0.0748843
9 52 0.0163929
9 53 0.0383937
9 54 0.11818
9 55 0.104007
9 56 0.0122239
9 57 -0.0693153
9 58 0.170715
9 59 -0.0869683
9 60 0.178425
9 61 -0.00315767
9 62 -0.000844961
9 63 -0.0883468
9 64 -0.023474
9 65 0.0161263
9 66 0.0939194
9 67 -0.0297941
9 68 0.0478355
9 69 0.0276937
9 70 0.0236329
9 71 0.0412882
9 72 0.066615
9 73 0.0230426
9 74 -0.0964338
9 75 -0.0255287
9 76 0.084574
9 77 0.0711491
9 78 0.0726153
9 79 0.0385706
9 80 0.120864
9 81 -0.0518726
9 82 -0.00373776
9 83 0.104095
9 84 -0.103971
9 85 0.0548506
9 86 -0.00898876
9 87 0.0595713
9 88 0.119305
9 89 0.0472667
9 90 0.0235358
9 91 0.0525562
9 92 0.145357
9 93 0.117015
9 94 0.212293
9 95 -0.0200779
9 96 0.103832
9 97 0.0495277
9 98 0.0285023
9 99 0.0421854
9 100 0.00550048
9 101 0.0483176
9 102 0.0918674
9 103 -0.211435
9 104 -0.0243336
9 105 -0.163389
9 106 -0.127872
9 107 0.074822
9 108 0.0520904
9 109 0.105743
9 110 0.082645
9 111 -0.0924432
9 112 -0.12135
9 113 0.0184665
9 114 -0.165872
9 115 0.11774
9 116 0.122073
9 117 0.0398225
9 118 -0.0326602
9 119 -0.15447
9 120 0.0711602
9 121 -0.124792
9 122 -0.0400009
9 123 0.00504363
9 124 0.0180312
9 125 -0.0233764
9 126 0.0632213
10 0 0.0242927
10 1 -0.0604846
10 2 -0.0912588
10 3 0.0160441
10 4 0.115288
10 5 0.075415
10 6 0.0965838
10 7 0.0132766
10 8 0.0708031
10 9 0.0756077
10 10 0.0726534
10 11 0.103932
10 12 0.000797546
10 13 -0.0383062
10 14 -0.103412
10 15 -0.183243
10 16 0.0530261
10 17 -0.174411
10 18 -0.0298365
10 19 0.243985
10 20 0.0562342
10 21 0.102026
10 22 0.0299925
10 23 0.0244339
10 24 0.111398
10 25 0.00275797
10 26 -0.0264743
10 27 5.4204e-05
10 28 -0.126582
10 29 0.0525696
10 30 -0.0135304
10 31 -0.106835
10 32 -0.0646022
10 33 -0.0733957
10 34 0.0408691
10 35 -0.12661
10 36 -0.0691425
10 37 0.0396932
10 38 -0.0189545
10 39 0.113807
10 40 -0.101559
10 41 0.00377719
10 42 -0.0615979
10 43 0.0718867
10 44 0.122637
10 45 -0.0342688
10 46 0.0665223
10 47 0.025427
10 48 -0.0990607
10 49 -0.0209859
10 50 -0.0132103
10 51 0.0592565
10 52 -0.1324
10 53 -0.021732
10 54 0.0440194
10 55 -0.0104459
10 56 0.014596
10 57 -0.00382421
10 58 0.0170565
10 59 0.0990336
10 60 0.0773405
10 61 0.00980162
10 62 -0.0339357
10 63 0.0422445
10 64 -0.0864432
10 65 0.00936896
10 66 -0.0266489
10 67 0.0816042
10 68 -0.0579824
10 69 0.000917689
10 70 -0.0389779
10 71 -0.0594733
10 72 0.0708203
10 73 0.0614619
10 74 0.0737301
10 75 0.0184853
10 76 -0.0433677
10 77 -0.08055
10 78 0.00918701
10 79 -0.0960039
10 80 0.127738
10 81 0.0250266
10 82 -0.0823576
10 83 -0.0703853
10 84 -0.016642
10 85 -0.00348853
10 86 0.159505
10 87 -0.138582
10 88 0.101017
10 89 -0.182009
10 90 0.157987
10 91 -0.0353818
10 92 0.0198337
10 93 0.0810538
10 94 0.153148
10 95 0.0340003
10 96 -0.0252598
10 97 0.0704954
10 98 0.11272
10 99 0.106627
10 100 -0.115148
10 101 -0.104295
10 102 -0.00633678
10 103 0.092287
10 104 0.0725104
10 105 -0.0297978
10 106 -0.128633
10 107 -0.067783
10 108 -0.0101063
10 109 0.052961
10 110 -0.0502807
10 111 -0.0334477
10 112 0.0407142
10 113 -0.034749
10 114 -0.0785231
